"product_review","word","n","sentiment"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","healing",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hooked",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hurry",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hysterical",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hysterical",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","hysterical",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","include",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","inexpensive",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","information",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","insane",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","insane",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","insane",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intended",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","intended",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","jealous",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","jealous",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","jealous",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","label",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","larger",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","larger",2,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","larger",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","laughter",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","laughter",2,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","laughter",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","laughter",2,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","lazy",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","leading",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","luck",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","luck",2,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","luck",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","luck",2,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mad",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mad",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mad",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mad",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mad",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","main",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mindful",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","missing",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","missing",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","missing",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","mutant",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nasty",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nasty",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nasty",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nasty",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nasty",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nervous",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nervous",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nervous",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","neutral",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","neutral",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nightmare",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","nightmare",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","noted",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","offensive",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","offensive",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","offensive",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ogre",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ogre",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ogre",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","overwhelming",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","painfully",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","painfully",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","personal",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pirate",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","pirate",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","policy",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","prepared",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","prepared",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","prepared",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","progress",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","progress",2,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","progress",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","provide",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","provide",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","purely",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","purely",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rave",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rave",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rave",2,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rave",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rave",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rave",2,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rave",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","raving",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","raving",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","raving",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","raving",2,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","raving",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","raving",2,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","react",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","react",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ready",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","regret",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","regret",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","resist",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","rock",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ruin",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ruin",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","ruin",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sadly",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sadly",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sanitary",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sea",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sick",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sick",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sick",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sketchy",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","slime",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smelling",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","smelling",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","solution",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spouse",2,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spouse",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","spouse",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","store",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","store",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stripped",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stripped",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stripped",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stripped",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stripped",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","stripped",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","success",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","success",2,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","success",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sun",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sun",2,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sun",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sun",2,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","sun",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","surprise",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","surprise",2,"joy"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","surprise",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","surprise",2,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","swamp",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","swamp",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","swamp",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","system",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tedious",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tighten",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","traditional",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","translation",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","tremendously",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","trend",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","troll",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","troll",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","troll",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unable",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unable",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unhappy",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unhappy",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unhappy",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unhappy",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","unsuspecting",2,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","warn",2,"anticipation"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","warn",2,"fear"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","warn",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","warn",2,"surprise"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","warn",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","watery",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","word",2,"positive"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","word",2,"trust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worn",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worn",2,"sadness"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worthless",2,"anger"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worthless",2,"disgust"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worthless",2,"negative"
"Elizavecca Milky Piggy Carbonated Bubble Clay Mask","worthless",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","acceptable",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","accomplished",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","accomplished",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","advantage",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","amazingly",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","amazingly",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","amazingly",2,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","art",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","art",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","art",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","art",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","art",2,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","assist",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","assist",2,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","attention",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beautiful",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beautiful",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beware",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beware",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","beware",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","birthday",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","birthday",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","birthday",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","birthday",2,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","board",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bomb",2,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bomb",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bomb",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bomb",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bomb",2,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","bother",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","broken",2,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","broken",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","broken",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","broken",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","carefully",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","caution",2,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","caution",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","caution",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","caution",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","change",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","child",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","child",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","child",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","chop",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","chore",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","classic",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","claw",2,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","claw",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","claw",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","constantly",2,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cringe",2,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cringe",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cringe",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","cringe",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","damage",2,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","damage",2,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","damage",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","damage",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dandy",2,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dandy",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","danger",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","danger",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","danger",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","decent",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","degree",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","depend",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","depend",2,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","die",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","die",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","die",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disappoint",2,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disappoint",2,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disappoint",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","disappoint",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dislike",2,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dislike",2,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","dislike",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","doctor",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","doctor",2,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","drawback",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","enthusiast",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","enthusiast",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","enthusiast",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","enthusiast",2,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","error",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","error",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","exciting",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","exciting",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","exciting",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","exciting",2,"surprise"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","excuse",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","expecting",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fell",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fell",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fleshy",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fragile",2,"fear"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fragile",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fragile",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","friendly",2,"anticipation"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","friendly",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","friendly",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","friendly",2,"trust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fuss",2,"anger"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fuss",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","fuss",2,"sadness"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","garbage",2,"disgust"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","garbage",2,"negative"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","gem",2,"joy"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","gem",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","genuine",2,"positive"
"OXO Good Grips 3-in-1 Avocado Slicer - Green","genuine",2,"trust"
